Female_4m_F1a	Female_4m_F1b	Female_4m_F2a	Female_4m_F2b	Female_20m_F3a	Female_20m_F3b	Female_20m_F4a	Female_20m_F4b	Male_4m_M1a	Male_4m_M1b	Male_4m_M2a	Male_4m_M2b	Male_20m_M3a	Male_20m_M3b	Male_20m_M4a	Male_20m_M4b
Rmnd5b	7.73405824264654	7.79872209192713	7.76687030134545	7.77696427460155	7.94410595552663	7.89957178210179	8.1597198659472	8.13182518489553	7.51161724915678	7.43798979721454	7.83713928033206	7.43710974635586	8.16697312743032	7.90678422382043	8.08657921116565	8.21788380347121
N4bp3	5.82691859424485	5.82216077810472	5.71665451792811	5.80559299417371	5.76566597088746	5.7653930836488	6.00363008747292	5.91136135547434	5.60468480235646	5.56258159364403	5.70185924780941	5.57362015770508	5.93121931170348	5.65722159339809	5.63247202409663	5.78748062955249
D930048N14Rik	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881
0610009B22Rik	6.14458656909687	6.33260572082325	6.38063571773036	5.85911287087465	5.9806576759639	6.00314138102467	5.80942882042257	6.02269070710026	6.21902613805445	6.48657381353925	5.81653836164565	6.3819849678256	5.83209812440092	5.95180795479922	5.81472550523369	5.66704378024779
Sec24a	9.05180315620338	9.1623213211406	9.32104225140636	8.81482875642806	9.28780740637204	8.89300261075475	8.49025460611549	9.03100990827414	9.20985437094764	8.95177629000374	8.11893447149721	9.60455592611348	8.13684683535124	8.60333590714631	7.63599103825489	7.64456275413124
Sar1b	7.19797522827939	7.29842192478447	7.36978097209426	7.10220215087099	7.00836410315784	7.25292720085545	7.27397944061354	7.46787091772607	7.33629349770019	7.19033636196827	7.23440708143589	7.31844605740989	7.29676481552406	7.15039982028565	7.27911425472417	7.28386314338865
Jade2	8.84599019603185	8.58345962850698	8.20245395294376	8.71894250027276	8.56884875549332	8.61163242020441	9.02236061371912	8.57756808408113	7.91920719376638	8.16342440014427	8.34531262210587	7.95486179777772	8.88258269621254	8.53952994739697	8.38105634718996	8.63767157468146
Cdkn2aipnl	7.79305776989772	7.68177168940739	7.53715483923517	7.80383950845765	7.70228057744029	7.69392925166548	7.83403682522881	7.97021147281362	7.69189483991278	7.46461706199008	7.79697369493063	7.59298626982208	7.83780872122236	7.71682465610169	7.81054020012228	7.95156718415812
Ube2b	10.4143062286627	10.6315828558182	10.3001307350349	10.3188751486461	10.5374806747489	10.3748127140844	10.0334484142185	9.87450760869132	9.9626977025965	10.8597102639157	9.86637553534585	10.3148250423596	10.0077165188569	10.0218231152343	9.71778659645732	9.48609419485789
Cdkl3	7.30272834557322	6.8561553861457	6.96517210720624	7.05938101758457	7.02748465938865	7.0742627544304	6.98044815625014	6.77722125487119	6.84868267032608	7.0919635269012	6.95260863696349	6.83854466905197	7.05711005803938	7.15897649060686	6.92078067020256	6.96327647887781
Ppp2ca	9.79690676153762	9.73968833670228	9.57766363375029	9.56755965876321	9.68516136383446	9.71489223026576	9.39498426858639	9.77511121455744	9.85454606291428	10.0617060899126	9.81245644972999	9.85769142075908	9.7844448113954	9.8160811035128	9.58430959008001	9.62536533702951
Mir3061	5.85287545697353	6.74618996097738	6.2581739998437	6.11725271727217	6.59776362638502	6.13449689133829	6.17735684134553	5.95784428182195	6.37342571856626	6.49969420510308	6.12902209359662	6.64244365689954	5.93121931170348	6.10301443381579	5.93331599146976	5.81399312121193
Skp1a	9.57634015326928	9.41040886565875	9.53818159914544	9.3366143415749	9.04015559166637	9.57160759508864	9.27152571875275	9.36470912501288	9.77828626690148	9.82072809711463	9.15846017010805	9.99705788607481	9.14562665349054	9.34100865238778	9.0310561337801	8.93833457598961
Tcf7	5.23012230680881	5.6946215536024	5.23012230680881	5.23012230680881	5.52487887182669	5.7359450666608	5.51626996273676	5.45788353909726	5.38213556535196	5.51400588462793	5.59559377779243	5.23012230680881	5.38249655292553	5.69441036635516	5.23012230680881	5.37749871112413
Vdac1	8.33926934157528	8.27092931744816	8.21085213086643	8.35961091947851	8.12696449928094	8.25451891574557	8.35644753654602	8.31897675461742	8.5985487435989	8.31072449006416	8.37427652932705	8.59664914779683	8.32945305332093	8.29510028195868	8.39168636265868	8.39216664499614
9530068E07Rik	10.6185218727871	10.703521992187	10.6476945739736	10.5861272518337	10.4047898385101	10.6820887996148	10.4095068988847	10.6946372006397	10.4887962675601	10.640847571603	10.4685445833204	10.5022497745247	10.2129986862973	10.2697878320487	10.3478184684754	10.2716663317939
Gm11186	6.05184069729111	6.30040830688352	6.33625861334351	6.13558640526243	6.10936296513959	5.98259849022222	6.15958315353505	5.98005446866353	5.90627136292749	5.80499258858141	6.03779867030434	5.79418181269269	5.68082178698943	5.95180795479922	5.97572823287742	5.91032330957777
Hspa4	10.492918943341	10.0393911757767	10.2191519639992	10.301129350087	9.99162147487092	10.2214490464078	10.0489857827484	10.2260597892184	10.3133504975764	10.1873745536885	10.4665061817984	10.0828406145164	10.1478301989222	10.2072606151518	10.3136331952954	10.3957271708696
Zcchc10	7.13458341379386	7.50200785532721	7.14892710695133	6.84397986425246	6.6106406304164	6.60868935067769	6.61014483252397	6.55730996307855	7.2172611866448	7.42449961265811	6.99640179394259	7.22282841619233	6.51229461753993	6.75693500190982	6.56165737809938	6.4367738571946
Aff4	9.78575047498966	9.753765110516	9.6609999664874	9.8332129983649	9.95432837654266	9.85577611455068	9.61745176525239	9.58255748365864	9.68634338243701	9.96543419690659	9.81245644972999	9.7180749848776	9.77465622140552	9.63450803588334	9.6640238490921	9.64386291699959
Mir6920	5.38106552475934	6.12300866096883	5.77862710502758	6.46114713013055	5.3887038392949	6.04273819706904	5.83691816241811	5.64695779036157	5.38213556535196	5.85846021572477	6.16313267990997	5.38792911403481	5.23012230680881	5.23012230680881	5.76040663143946	5.59397187844228
Leap2	6.19617049558259	5.52277043055001	5.45762309813442	5.51431228205103	5.3887038392949	5.50809815058779	6.0850011334608	5.86164649559134	5.45607530776594	5.38254811472824	5.37820057536399	5.38792911403481	6.68148058608098	5.46367929003754	5.91116864962055	5.95392167269518
Uqcrq	6.97186940775599	6.74618996097738	6.88844793644224	6.94166892774623	6.90871437284684	7.01520775857315	6.86421212639582	7.08350192676094	7.09617794782006	6.93054511974784	7.12028095232695	6.99135099429853	7.03081801509188	7.04331707984777	7.04207426972036	7.15172874548617
Gdf9	6.46259767886252	6.28395298409255	6.13820338629119	5.80559299417371	5.46550234501987	5.45186718208998	5.38382910703835	6.13916854599098	5.67982729742081	6.40475311318417	6.03779867030434	5.73055150529521	5.88344254827559	6.01999965044025	5.70038213950682	5.73058364180177
Sowaha	5.60221298964483	5.6946215536024	5.71665451792811	5.60603810266407	5.61985314203275	5.70483472501951	5.83691816241811	5.74906153616913	5.92971177846697	5.56258159364403	5.63374460645686	5.90464268734305	5.83209812440092	5.52263489960489	5.66760087113984	5.69978542369964
Sept8	8.15111363474557	8.10158630971582	8.45960085004909	8.10040081300725	8.24441507856644	7.95651155525833	8.1597198659472	7.42745172521956	7.86402312202898	8.28307606205805	7.87633472927442	8.13052660737428	8.15412830441504	8.21822282775978	7.84033567512499	7.75179970508847
Kif3a	6.05184069729111	5.85021573129843	5.97925176477712	6.03998992406932	5.95710289823142	5.89442190141673	5.93678199504259	5.74906153616913	5.88203194886064	5.976307769436	5.97800755771058	5.85173081774853	5.99757022128181	5.9752004079975	6.14345955144184	6.05328992608652
Rad50	7.74494789098116	7.26694825898806	7.69966765365034	7.61750558912487	7.34984356716676	7.39909298278908	7.20395894533014	7.44779521962112	7.8843064960428	7.65090719227937	7.72418244215108	7.82639159541148	7.4574018466384	7.61899736088245	7.47725380553663	7.54731351213885
Mir7671	5.38106552475934	5.38750942556027	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.38254811472824	5.37820057536399	5.23012230680881	5.23012230680881	5.23012230680881	5.37770064435634	5.23012230680881
Irf1	10.071318712969	10.5722426984564	9.79988773709177	10.2093714221814	10.2550028886676	10.1540611831148	10.0489857827484	10.0596992525259	9.48944988657573	10.1158015183833	9.91858516253517	9.53171256449234	9.73993195894373	9.59836956075438	9.77450991606495	9.67533488695137
Gm12216	5.99105833009571	5.82216077810472	5.95706411018843	5.6452464667098	5.82628871909639	5.7653930836488	6.17735684134553	5.93496790169318	5.51327654942434	5.38254811472824	5.23012230680881	5.46439135217699	5.5139147347289	5.38743265934198	5.66760087113984	5.50507257793994
Slc22a5	5.45453774141534	5.46378940172146	5.45762309813442	5.45691694304548	5.3887038392949	5.50809815058779	5.51626996273676	5.60759256681342	5.51327654942434	5.45666796619519	5.45041826855264	5.52351134994004	5.5139147347289	5.52263489960489	5.59443852940531	5.55221364281452
Slc22a21	5.71031884627967	5.65741663219508	5.38321309634261	5.68144129012525	5.66045090945854	5.23012230680881	5.68449197929771	5.56431832921867	5.60468480235646	5.23012230680881	5.45041826855264	5.46439135217699	5.5139147347289	5.52263489960489	5.66760087113984	5.73058364180177
Slc22a4	6.48876727887734	6.45309418646241	6.68744423775986	6.66044613090361	6.62339273205971	6.48780967710625	6.53513812619689	6.54465766435484	6.50960984436528	6.41878124577658	6.61194182109847	6.59187105987507	6.59962336450304	6.53561283477557	6.34370435637535	6.5121923748961
P4ha2	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.38339444468453	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881
Acsl6	5.51138442955489	5.57275947852863	5.56394620934932	5.56293729923336	5.66045090945854	5.50809815058779	5.51626996273676	5.515501814892	5.56173491564342	5.51400588462793	5.66897992464686	5.46439135217699	5.5139147347289	5.57260204569724	5.50543012872646	5.55221364281452
Fnip1	10.6787372014018	10.5679947918478	10.6914624634779	10.2855911584713	10.4059816471608	10.4977824307507	10.3936585655398	10.417648102037	10.0198418845489	10.5478103840224	10.0607128928644	10.1071551105658	10.3659103299543	10.4657535138836	10.375944157094	10.1837630277007
Rapgef6	12.3218411688831	12.2756383077603	12.4113785252576	12.1644467899592	11.9471106388743	12.0074619030119	12.1411422816036	12.19526119031	12.1851213008577	11.9433214043272	12.1711983352596	12.0131514301759	11.9416046410487	11.9910303677807	12.2478819883572	12.1657700609622
Cdc42se2	9.61933290753084	9.74321878694836	9.61077392194278	9.62420936380228	9.70539061291292	9.70176774737444	9.74569182461907	10.0680172102879	9.18216874904721	9.34651449310386	9.49264387707018	9.19375832453818	9.75158799146072	9.50747399942457	9.66567893662179	9.72384063610205
Lyrm7	5.23012230680881	5.23012230680881	5.38321309634261	5.38272144375561	5.23012230680881	5.23012230680881	5.23012230680881	5.38339444468453	5.38213556535196	5.45666796619519	5.37820057536399	5.38792911403481	5.23012230680881	5.38743265934198	5.23012230680881	5.23012230680881
Hint1	7.54882136219182	7.07159813240685	7.2596641198951	7.24668792892989	7.04635351778334	7.13892007025863	7.16356732299799	7.30669497911905	7.35052526350394	7.15015252295516	7.11234524983381	7.33380124622657	7.28194792070693	7.2661320797917	7.18434820033488	7.22659633664983
Gpx3	5.45453774141534	5.46378940172146	5.51518130319677	5.45691694304548	5.3887038392949	5.50809815058779	5.51626996273676	5.45788353909726	5.51327654942434	5.51400588462793	5.55365550620242	5.52351134994004	5.45659389806311	5.61691814605705	5.59443852940531	5.59397187844228
Tnip1	8.31638960322652	8.62864792639008	8.37436871871899	8.62055739595424	8.6970671314648	8.51753598822072	8.62748124315828	8.6307615831599	8.13614922977365	8.30287115368369	8.48204320056657	8.22504375934225	8.47408421896123	8.42366633114456	8.41623263970497	8.4913625957788
Anxa6	7.39381166515908	7.34441968138729	7.17337091331383	7.51218404115153	7.0833642829801	7.25292720085545	7.41179519495067	7.48768666643484	6.99144473716415	6.96802532826513	7.27768596561684	6.99135099429853	7.19769160562073	7.04331707984777	7.05035668043526	7.24833218273998
Ccdc69	5.38106552475934	5.38750942556027	5.38321309634261	5.38272144375561	5.3887038392949	5.37920791631273	5.38382910703835	5.45788353909726	5.38213556535196	5.23012230680881	5.37820057536399	5.38792911403481	5.38249655292553	5.38743265934198	5.37770064435634	5.44940842625265
Gm2a	8.2134846313238	8.0636371048729	7.62351358816028	8.00892682959973	8.22687294164702	8.06916818119342	8.26504893528054	8.06448008631224	7.76405594479215	7.87961437059846	8.02435548291961	7.61856735221395	8.29818899409355	8.26136583345538	8.29351553611725	8.34211105260231
Slc36a3	5.23012230680881	5.23012230680881	5.23012230680881	5.38272144375561	5.23012230680881	5.23012230680881	5.38382910703835	5.23012230680881	5.23012230680881	5.23012230680881	5.37820057536399	5.23012230680881	5.23012230680881	5.23012230680881	5.37770064435634	5.37749871112413
Slc36a2	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881
Slc36a1	6.66955815434426	6.96794975032205	6.81771300417855	6.86406649769471	6.74466094952453	6.72994372910843	6.8335937615031	6.75567627469626	6.85866228148821	6.92101829200666	7.07200053085349	6.89133643359054	6.80091570097256	6.88683604735719	6.89338512591269	6.90061742231942
Sparc	11.0122513639883	9.74321878694836	9.54198247248071	10.8901726061493	9.07785101623761	9.97163184964675	9.93247875994006	7.15901931833601	6.28340764017159	7.58515867564614	8.33064202793395	6.23543377476484	7.54747846426245	6.6630591978816	6.07285245897807	6.72538789715326
Atox1	6.245271040291	6.23303563309117	6.19135588061656	6.25522109108335	6.20426646430052	6.26527838164177	6.10421357960975	6.27534651519536	6.16799778083818	6.28596036894717	6.24365017886919	6.18180454130762	6.11607895265007	6.19725322344029	6.10883085075081	6.14234116087719
G3bp1	7.93420187235315	7.69385931807183	8.09824299788199	7.82502240918261	7.71437017187551	7.76892380523626	7.67842674055836	7.97988410366659	8.32808956948119	8.02527564604411	8.18047302667991	8.25540108061546	8.01057741250508	8.20065022748248	8.12013026672336	8.15822853584329
Gm12238	8.94146328441967	9.44874910663454	8.13370737066889	8.05529412318608	7.11051243102869	8.70674810398415	8.30140648678253	8.12741922403677	7.8226815465216	9.2483516938828	7.6140728886539	7.96512621339667	7.30411828505612	7.58068940588145	7.65267366642705	7.19710675538589
Fam114a2	9.41445487060122	9.26648023079628	9.12587442185907	9.18237890775155	9.34098501502498	9.36107183292708	9.41573295602109	9.27339983066605	9.10358964438554	9.14168158592495	9.02959216757318	9.00625728755239	9.27866582179583	9.25583764319987	9.47293720368865	9.31993843988926
Mfap3	7.67846782579525	7.69385931807183	7.5747521597456	7.61750558912487	7.66545078764854	7.61522411639248	7.54448482519504	7.46787091772607	7.57404589042512	7.84886049175541	7.63671621785659	7.61856735221395	7.64440606928009	7.65022256048089	7.63599103825489	7.55320476155017
Galnt10	6.84878099151373	6.68776306760927	6.50459146535334	6.79246851633964	6.62339273205971	6.70868974708545	6.91380858877919	6.64258159120592	6.8784116793786	6.63574034920869	6.84163133256671	6.82774423291876	6.84192744073164	6.83416448650638	6.61914927663533	6.81574050267895
2010001A14Rik	5.64103477219815	5.52277043055001	5.88624180379512	5.68144129012525	5.82628871909639	5.79341302821537	5.60859648473926	5.56431832921867	5.51327654942434	5.68096382695058	5.5063152137319	5.61806443037473	5.60551864253166	5.69441036635516	5.50543012872646	5.50507257793994
Sap30l	6.64684732666329	6.63914252863742	6.66447968420738	6.83382785206294	6.73300806110293	6.72994372910843	7.03518744742953	6.92904929683067	6.62063283481759	6.44635369277989	6.83197635524656	6.61739981948023	6.95824912351276	6.86600336658227	6.95650273189607	7.10489177909539
Larp1	8.97818789184298	8.71881170534406	8.91882738530626	8.86363633683062	8.78801792573043	8.75091880505727	8.83498893681096	8.8628149071941	9.37944361326806	8.90558039626488	9.07048952772536	9.27315948935798	8.95897871088809	9.18098274811963	9.1090463760821	9.119475796127
Cnot8	8.4947511525652	8.39745899145014	8.4230703543212	8.4915878793682	8.394572234014	8.58619295021598	8.34869367831621	8.60437383417713	8.37377712706567	8.51697747604246	8.454883297044	8.44617847628935	8.39029427476296	8.45433473103903	8.19721090017284	8.32386793461881
